destiny,todo,todo_lagi,rating,reviewers,link
Sumatera Utara,Harga terjangkau (71),Taman Bermain Hillpark Sibolangit,,89 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3138425-Reviews-Hillpark_Sibolangit-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Harga terjangkau (71),Mikie Funland,,385 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d6598981-Reviews-Mikie_Funland-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Harga terjangkau (71),Desa Dokan Batak,,30 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g3365829-d3388285-Reviews-Dokan_Batak_Village-Kabanjahe_North_Sumatra_Sumatra.html
Sumatera Utara,Harga terjangkau (71),Taman Buaya Asam Kumbang,,56 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d8595465-Reviews-Asam_Kumbang_Crocodile_Farm-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Harga terjangkau (71),Air Terjun dan Telaga Dua Warna Sibolangit,,68 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g15292125-d3831180-Reviews-Two_Colors_Sibolangit_Waterfall-Sibolangit_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Airport Railink Services,,1.306 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d6598790-Reviews-Airport_Railink_Services-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Bukit Lawang Jungle,,171 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g680012-d7136468-Reviews-Bukit_Lawang_Jungle-Bukit_Lawang_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Graha Bunda Maria Annai Velangkanni,,256 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3972092-Reviews-Marian_Shrine_of_Annai_Velangkanni-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Danau Toba,,836 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g2301775-d338410-Reviews-Lake_Toba-North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Gunung Sibayak,,566 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d3356835-Reviews-Mount_Sibayak-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Bukit Holbung,,18 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g303958-d12145938-Reviews-Holbung_Hill-Samosir_Island_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Center Point Mall,,145 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d7927569-Reviews-Center_Point_Mall-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Dataran Tinggi Berastagi,,159 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d8388811-Reviews-Brastagi_Highland-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Maha Vihara Maitreya Cemara Asri,,118 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d6584180-Reviews-Maha_Vihara_Maitreya_Cemara_Asri-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Masjid Raya al Mashun,,519 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3219593-Reviews-Medan_Grand_Mosque-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Istana Maimun,,762 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3219591-Reviews-Maimun_Palace-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Vihara Avalokitsvara - Patung Dewi Kwan Im,,64 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g680010-d3767604-Reviews-Vihara_Avalokitsvara_Statue_of_Dewi_Kwan_Im-Pematangsiantar_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Air Terjun Sipiso Piso,,361 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g3365829-d2422621-Reviews-Sipiso_Piso_Waterfall-Kabanjahe_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Maha Vihara Maitreya,,55 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d6375336-Reviews-Maha_Vihara_Maitreya-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Taman Bermain Hillpark Sibolangit,,89 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3138425-Reviews-Hillpark_Sibolangit-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Mikie Funland,,385 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d6598981-Reviews-Mikie_Funland-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Lompat Batu (Fahombo),,31 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g1006017-d4135391-Reviews-Lompat_Batu_Fahombo-Nias_Island_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Taman Alam Lumbini,,126 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g2639294-d2314058-Reviews-Lumbini_Natural_Park-Pondok_Brastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Bukit Gundaling,,136 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d4435588-Reviews-Gundaling_Hill-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Pasar Buah Berastagi,,157 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d8388884-Reviews-Berastagi_Fruit_Market-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Kursi Batu Raja Siallagan,,136 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g3187028-d3949197-Reviews-King_Siallagan_s_Stone_Chair-Ambarita_Samosir_Island_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Kelompok Besar (66),Taman Wisata Iman,,26 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g15243818-d2312089-Reviews-Taman_Wisata_Iman-Sitinjo_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Airport Railink Services,,1.306 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d6598790-Reviews-Airport_Railink_Services-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Bukit Lawang Jungle,,171 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g680012-d7136468-Reviews-Bukit_Lawang_Jungle-Bukit_Lawang_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Graha Bunda Maria Annai Velangkanni,,256 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3972092-Reviews-Marian_Shrine_of_Annai_Velangkanni-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Danau Toba,,836 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g2301775-d338410-Reviews-Lake_Toba-North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Center Point Mall,,145 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d7927569-Reviews-Center_Point_Mall-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Dataran Tinggi Berastagi,,159 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d8388811-Reviews-Brastagi_Highland-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Masjid Raya al Mashun,,519 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3219593-Reviews-Medan_Grand_Mosque-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Pusat TB Silalahi (Museum Balige),,70 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g303958-d4799297-Reviews-TB_Silalahi_Centre_Museum_Balige-Samosir_Island_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Istana Maimun,,762 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3219591-Reviews-Maimun_Palace-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Taman Hewan Pematang Siantar,,62 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g680010-d6607395-Reviews-Pematang_Siantar_Zoo-Pematangsiantar_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Air Terjun Sipiso Piso,,361 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g3365829-d2422621-Reviews-Sipiso_Piso_Waterfall-Kabanjahe_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Museum Huta Bolon Simanindo Batak,,159 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g303958-d4005513-Reviews-Huta_Bolon_Simanindo_Batak_Museum-Samosir_Island_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Kuil Shri Mariamman,,88 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3683159-Reviews-Shri_Mariamman_Temple-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Rahmat International Wildlife Museum & Gallery,,97 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d8639237-Reviews-Rahmat_International_Wildlife_Museum_Gallery-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Pantai Bali Lestari,,34 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d9993628-Reviews-Bali_Lestari_Beach-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Panatapan Parapat,,34 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297727-d6818628-Reviews-Panatapan_Parapat-Parapat_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Taman Bermain Hillpark Sibolangit,,89 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3138425-Reviews-Hillpark_Sibolangit-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Mikie Funland,,385 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d6598981-Reviews-Mikie_Funland-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Lompat Batu (Fahombo),,31 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g1006017-d4135391-Reviews-Lompat_Batu_Fahombo-Nias_Island_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Elephant Camp,,179 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g10792448-d3767582-Reviews-Elephant_Camp-Tangkahan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Hairos Water Park,,23 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d8591911-Reviews-Hairos_Water_Park-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Pantai Parbaba,,32 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g303958-d10542008-Reviews-Parbaba_Beach-Samosir_Island_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Salib Kasih Tarutung,,36 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g4366274-d2312006-Reviews-Salib_Kasih_Tarutung-Tarutung_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Taman Alam Lumbini,,126 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g2639294-d2314058-Reviews-Lumbini_Natural_Park-Pondok_Brastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Bukit Gundaling,,136 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d4435588-Reviews-Gundaling_Hill-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Pasar Buah Berastagi,,157 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d8388884-Reviews-Berastagi_Fruit_Market-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Kursi Batu Raja Siallagan,,136 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g3187028-d3949197-Reviews-King_Siallagan_s_Stone_Chair-Ambarita_Samosir_Island_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Museum Pusaka Nias,"5,0 dari 5 lingkaran",13 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g1006017-d10210058-Reviews-Museum_Pusaka_Nias-Nias_Island_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Gundaling Farmstead,,25 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d8262491-Reviews-Gundaling_Farmstead-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Anak-Anak (58),Bawomataluo Village,,21 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g12706596-d10210190-Reviews-Bawomataluo_Village-Telukdalam_Nias_Island_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Pasangan (38),Airport Railink Services,,1.306 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d6598790-Reviews-Airport_Railink_Services-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Pasangan (38),Danau Toba,,836 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g2301775-d338410-Reviews-Lake_Toba-North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Pasangan (38),Gunung Sibayak,,566 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d3356835-Reviews-Mount_Sibayak-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Pasangan (38),Rumah Tjong A Fie,,573 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3138421-Reviews-Tjong_A_Fie_s_Mansion-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Pasangan (38),Gua Kelalawar,,236 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g680012-d3697016-Reviews-Bat_Cave-Bukit_Lawang_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Pasangan (38),Dataran Tinggi Berastagi,,159 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d8388811-Reviews-Brastagi_Highland-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Pasangan (38),Istana Maimun,,762 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3219591-Reviews-Maimun_Palace-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Pasangan (38),Bukit Indah Simarjarunjung,,63 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297727-d7793244-Reviews-Indah_Simarjarunjung_Hill-Parapat_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Pasangan (38),Bukit Gundaling,,136 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d4435588-Reviews-Gundaling_Hill-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Penggemar Aktivitas Ekstrem (38),Bukit Lawang Jungle,,171 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g680012-d7136468-Reviews-Bukit_Lawang_Jungle-Bukit_Lawang_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Penggemar Aktivitas Ekstrem (38),Pusat Orangutan Bohorok di Bukit Lawang,,143 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g680012-d4608675-Reviews-The_Bohorok_Orangutan_Centre_at_Bukit_Lawang-Bukit_Lawang_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Penggemar Aktivitas Ekstrem (38),Gunung Sibayak,,566 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d3356835-Reviews-Mount_Sibayak-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Penggemar Aktivitas Ekstrem (38),Gua Kelalawar,,236 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g680012-d3697016-Reviews-Bat_Cave-Bukit_Lawang_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Penggemar Aktivitas Ekstrem (38),Dataran Tinggi Berastagi,,159 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d8388811-Reviews-Brastagi_Highland-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Penggemar Aktivitas Ekstrem (38),Gunung Sinabung,,35 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g2301775-d3326206-Reviews-Mount_Sinabung-North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Penggemar Aktivitas Ekstrem (38),Air Terjun Sipiso Piso,,361 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g3365829-d2422621-Reviews-Sipiso_Piso_Waterfall-Kabanjahe_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Penggemar Aktivitas Ekstrem (38),Taman Bermain Hillpark Sibolangit,,89 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3138425-Reviews-Hillpark_Sibolangit-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Penggemar Aktivitas Ekstrem (38),Mikie Funland,,385 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d6598981-Reviews-Mikie_Funland-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Cocok untuk Penggemar Aktivitas Ekstrem (38),Air Terjun dan Telaga Dua Warna Sibolangit,,68 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g15292125-d3831180-Reviews-Two_Colors_Sibolangit_Waterfall-Sibolangit_North_Sumatra_Sumatra.html
Sumatera Utara,Berjiwa petualang (37),Bukit Lawang Jungle,,171 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g680012-d7136468-Reviews-Bukit_Lawang_Jungle-Bukit_Lawang_North_Sumatra_Sumatra.html
Sumatera Utara,Berjiwa petualang (37),Gunung Sibayak,,566 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d3356835-Reviews-Mount_Sibayak-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Berjiwa petualang (37),Gua Kelalawar,,236 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g680012-d3697016-Reviews-Bat_Cave-Bukit_Lawang_North_Sumatra_Sumatra.html
Sumatera Utara,Berjiwa petualang (37),Gunung Sinabung,,35 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g2301775-d3326206-Reviews-Mount_Sinabung-North_Sumatra_Sumatra.html
Sumatera Utara,Berjiwa petualang (37),Elephant Camp,,179 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g10792448-d3767582-Reviews-Elephant_Camp-Tangkahan_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Graha Bunda Maria Annai Velangkanni,,256 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3972092-Reviews-Marian_Shrine_of_Annai_Velangkanni-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Danau Toba,,836 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g2301775-d338410-Reviews-Lake_Toba-North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Gunung Sibayak,,566 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d3356835-Reviews-Mount_Sibayak-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Bukit Holbung,,18 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g303958-d12145938-Reviews-Holbung_Hill-Samosir_Island_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Center Point Mall,,145 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d7927569-Reviews-Center_Point_Mall-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Dataran Tinggi Berastagi,,159 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d8388811-Reviews-Brastagi_Highland-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Maha Vihara Maitreya Cemara Asri,,118 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d6584180-Reviews-Maha_Vihara_Maitreya_Cemara_Asri-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Masjid Raya al Mashun,,519 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3219593-Reviews-Medan_Grand_Mosque-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Vihara Avalokitsvara - Patung Dewi Kwan Im,,64 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g680010-d3767604-Reviews-Vihara_Avalokitsvara_Statue_of_Dewi_Kwan_Im-Pematangsiantar_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Gunung Sinabung,,35 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g2301775-d3326206-Reviews-Mount_Sinabung-North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Air Terjun Sipiso Piso,,361 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g3365829-d2422621-Reviews-Sipiso_Piso_Waterfall-Kabanjahe_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Kuil Shri Mariamman,,88 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3683159-Reviews-Shri_Mariamman_Temple-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Maha Vihara Maitreya,,55 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d6375336-Reviews-Maha_Vihara_Maitreya-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Medan Mall,,52 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d6781057-Reviews-Medan_Mall-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Tomb of the Sidabutar Kings,,178 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g303958-d3949191-Reviews-Tomb_of_the_Sidabutar_Kings-Samosir_Island_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Vihara Gunung Timur,,60 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3138426-Reviews-Gunung_Timur_Temple-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Panatapan Parapat,,34 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297727-d6818628-Reviews-Panatapan_Parapat-Parapat_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Pantai Lumban Bul-Bul,,20 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g12706729-d12171191-Reviews-Lumban_Bul_Bul_Beach-Balige_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Sapo Juma,,13 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g8114954-d11961324-Reviews-Sapo_Juma-Tongging_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Taman Alam Lumbini,,126 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g2639294-d2314058-Reviews-Lumbini_Natural_Park-Pondok_Brastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Masuk Gratis (27),Pasar Buah Berastagi,,157 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g469407-d8388884-Reviews-Berastagi_Fruit_Market-Berastagi_North_Sumatra_Sumatra.html
Sumatera Utara,Bagus Saat Hujan (18),Airport Railink Services,,1.306 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d6598790-Reviews-Airport_Railink_Services-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Bagus Saat Hujan (18),Rumah Tjong A Fie,,573 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3138421-Reviews-Tjong_A_Fie_s_Mansion-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Bagus Saat Hujan (18),Center Point Mall,,145 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d7927569-Reviews-Center_Point_Mall-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Bagus Saat Hujan (18),Maha Vihara Maitreya Cemara Asri,,118 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d6584180-Reviews-Maha_Vihara_Maitreya_Cemara_Asri-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Bagus Saat Hujan (18),Masjid Raya al Mashun,,519 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3219593-Reviews-Medan_Grand_Mosque-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Bagus Saat Hujan (18),Istana Maimun,,762 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3219591-Reviews-Maimun_Palace-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Bagus Saat Hujan (18),Rahmat International Wildlife Museum & Gallery,,97 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d8639237-Reviews-Rahmat_International_Wildlife_Museum_Gallery-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Bagus Saat Hujan (18),Maha Vihara Maitreya,,55 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d6375336-Reviews-Maha_Vihara_Maitreya-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Bagus Saat Hujan (18),Museum Gedung Arca (Museum Negeri Provinsi Sumatra Utara),,49 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d5827457-Reviews-Museum_Gedung_Arca_Museum_Negeri_Provinsi_Sumatra_Utara-Medan_North_Sumatra_Sumat.html
Sumatera Utara,Lokasi bulan madu (12),Danau Toba,,836 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g2301775-d338410-Reviews-Lake_Toba-North_Sumatra_Sumatra.html
Sumatera Utara,Lokasi bulan madu (12),Dataran Tinggi Berastagi,,159 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d8388811-Reviews-Brastagi_Highland-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Tempat yang Belum Populer (11),Graha Bunda Maria Annai Velangkanni,,256 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297725-d3972092-Reviews-Marian_Shrine_of_Annai_Velangkanni-Medan_North_Sumatra_Sumatra.html
Sumatera Utara,Tempat yang Belum Populer (11),Pantai Parbaba,,32 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g303958-d10542008-Reviews-Parbaba_Beach-Samosir_Island_North_Sumatra_Sumatra.html
Sumatera Utara,Tempat yang Belum Populer (11),Bukit Indah Simarjarunjung,,63 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g297727-d7793244-Reviews-Indah_Simarjarunjung_Hill-Parapat_North_Sumatra_Sumatra.html
Kudus,Pemandangan & Tengara (6),Menara Kudus Mosque,,94 ulasan,https://www.tripadvisor.co.id/Attraction_Review-g1966182-d2315953-Reviews-Menara_Kudus_Mosque-Kudus_Central_Java_Java.html
